date,case,hospital,icu,death,name,sex,agegroup
2021-07-18,368,1806,209,49,Lanarkshire,male,45-64
2021-07-18,334,1930,259,99,Lanarkshire,male,65-74
2021-07-18,288,990,186,44,Lanarkshire,male,75-84
2021-07-18,281,944,194,86,Lanarkshire,male,85+
2021-07-18,356,1024,279,66,Lothian,female,0
2021-07-18,261,775,198,56,Lothian,female,1-14
2021-07-18,303,1484,220,50,Lothian,female,15-44
2021-07-18,372,935,254,70,Lothian,female,45-64
2021-07-18,173,1209,159,75,Lothian,female,65-74
2021-07-18,0,813,193,44,Lothian,female,75-84
2021-07-18,280,725,215,62,Lothian,female,85+
2021-07-18,259,1113,135,85,Lothian,male,0
2021-07-18,478,971,235,56,Lothian,male,1-14
2021-07-18,230,1400,198,96,Lothian,male,15-44
2021-07-18,277,1874,216,77,Lothian,male,45-64
2021-07-18,132,533,129,91,Lothian,male,65-74
2021-07-18,196,856,259,102,Lothian,male,75-84
2021-07-18,341,857,219,53,Lothian,male,85+
2021-07-18,412,1154,232,62,Orkney,female,0
2021-07-18,357,790,200,39,Orkney,female,1-14
2021-07-18,166,696,193,58,Orkney,female,15-44
2021-07-18,284,1194,189,73,Orkney,female,45-64
2021-07-18,407,860,271,58,Orkney,female,65-74
2021-07-18,242,1983,188,69,Orkney,female,75-84
2021-07-18,517,742,237,47,Orkney,female,85+
2021-07-18,188,614,156,87,Orkney,male,0
2021-07-18,337,1244,187,54,Orkney,male,1-14
2021-07-18,368,1030,167,41,Orkney,male,15-44
2021-07-18,280,724,234,73,Orkney,male,45-64
2021-07-18,141,612,286,52,Orkney,male,65-74
2021-07-18,186,1432,184,74,Orkney,male,75-84
2021-07-18,262,912,138,94,Orkney,male,85+
2021-07-18,210,779,188,70,Shetland,female,0
2021-07-18,475,889,210,43,Shetland,female,1-14
2021-07-18,351,659,330,47,Shetland,female,15-44
2021-07-18,216,1308,191,72,Shetland,female,45-64
2021-07-18,342,965,255,49,Shetland,female,65-74
2021-07-18,370,1258,237,61,Shetland,female,75-84
2021-07-18,201,1217,262,56,Shetland,female,85+
2021-07-18,337,965,199,89,Shetland,male,0
2021-07-18,334,812,302,42,Shetland,male,1-14
2021-07-18,248,1297,219,42,Shetland,male,15-44
2021-07-18,303,1247,235,50,Shetland,male,45-64
2021-07-18,245,913,219,59,Shetland,male,65-74
2021-07-18,243,854,157,80,Shetland,male,75-84
2021-07-18,318,786,200,62,Shetland,male,85+
2021-07-18,121,1237,249,61,Tayside,female,0
2021-07-18,368,1001,188,68,Tayside,female,1-14
2021-07-18,377,944,125,75,Tayside,female,15-44
2021-07-18,330,1464,276,60,Tayside,female,45-64
2021-07-18,131,1081,226,47,Tayside,female,65-74
2021-07-18,206,953,224,57,Tayside,female,75-84
2021-07-18,441,1462,265,83,Tayside,female,85+
2021-07-18,251,621,323,56,Tayside,male,0
2021-07-18,158,523,174,88,Tayside,male,1-14
2021-07-18,230,935,335,83,Tayside,male,15-44
2021-07-18,141,1106,183,54,Tayside,male,45-64
2021-07-18,183,1154,231,59,Tayside,male,65-74
2021-07-18,414,1005,252,84,Tayside,male,75-84
2021-07-18,199,1408,164,79,Tayside,male,85+
2021-07-18,189,751,256,60,Western Isles,female,0
2021-07-18,514,626,268,99,Western Isles,female,1-14
2021-07-18,199,1044,267,43,Western Isles,female,15-44
2021-07-18,365,990,305,73,Western Isles,female,45-64
2021-07-18,302,1398,234,90,Western Isles,female,65-74
2021-07-18,313,958,163,72,Western Isles,female,75-84
2021-07-18,184,949,288,48,Western Isles,female,85+
2021-07-18,244,987,241,54,Western Isles,male,0
2021-07-18,283,1367,282,65,Western Isles,male,1-14
2021-07-18,88,639,298,50,Western Isles,male,15-44
2021-07-18,273,925,218,57,Western Isles,male,45-64
2021-07-18,244,1223,158,74,Western Isles,male,65-74
2021-07-18,157,1453,239,60,Western Isles,male,75-84
2021-07-18,117,1066,340,67,Western Isles,male,85+
2021-07-19,392,1771,246,89,Ayrshire and Arran,female,0
2021-07-19,93,1389,215,50,Ayrshire and Arran,female,1-14
2021-07-19,519,1317,172,83,Ayrshire and Arran,female,15-44
2021-07-19,364,1033,210,60,Ayrshire and Arran,female,45-64
2021-07-19,404,765,247,37,Ayrshire and Arran,female,65-74
2021-07-19,308,1075,215,95,Ayrshire and Arran,female,75-84
2021-07-19,325,628,166,32,Ayrshire and Arran,female,85+
2021-07-19,279,748,260,87,Ayrshire and Arran,male,0
2021-07-19,169,1933,245,81,Ayrshire and Arran,male,1-14
2021-07-19,413,928,293,53,Ayrshire and Arran,male,15-44
2021-07-19,360,1662,173,74,Ayrshire and Arran,male,45-64
2021-07-19,237,1099,269,78,Ayrshire and Arran,male,65-74
2021-07-19,169,1039,274,63,Ayrshire and Arran,male,75-84
2021-07-19,197,1322,203,74,Ayrshire and Arran,male,85+
2021-07-19,265,2062,159,104,Borders,female,0
2021-07-19,278,1466,113,96,Borders,female,1-14
2021-07-19,226,1328,175,72,Borders,female,15-44
2021-07-19,433,907,199,81,Borders,female,45-64
2021-07-19,254,860,162,75,Borders,female,65-74
2021-07-19,280,1439,215,55,Borders,female,75-84
2021-07-19,453,1184,197,89,Borders,female,85+
2021-07-19,325,837,181,96,Borders,male,0
2021-07-19,375,936,234,62,Borders,male,1-14
2021-07-19,366,1293,328,46,Borders,male,15-44
2021-07-19,212,975,333,67,Borders,male,45-64
2021-07-19,210,1035,277,69,Borders,male,65-74
2021-07-19,337,1333,251,62,Borders,male,75-84
2021-07-19,372,1292,245,76,Borders,male,85+
2021-07-19,206,805,182,53,Dumfries and Galloway,female,0
2021-07-19,366,1041,220,58,Dumfries and Galloway,female,1-14
2021-07-19,227,1034,187,91,Dumfries and Galloway,female,15-44
2021-07-19,322,1724,240,75,Dumfries and Galloway,female,45-64
2021-07-19,279,1498,185,94,Dumfries and Galloway,female,65-74
2021-07-19,240,929,191,69,Dumfries and Galloway,female,75-84
2021-07-19,522,1057,310,70,Dumfries and Galloway,female,85+
2021-07-19,231,1381,205,74,Dumfries and Galloway,male,0
2021-07-19,312,680,267,71,Dumfries and Galloway,male,1-14
2021-07-19,183,1943,194,47,Dumfries and Galloway,male,15-44
2021-07-19,225,1259,289,75,Dumfries and Galloway,male,45-64
2021-07-19,125,1021,338,66,Dumfries and Galloway,male,65-74
2021-07-19,288,458,301,62,Dumfries and Galloway,male,75-84
2021-07-19,185,1537,151,75,Dumfries and Galloway,male,85+
2021-07-19,307,1291,213,77,Fife,female,0
2021-07-19,210,1120,211,54,Fife,female,1-14
2021-07-19,166,903,203,66,Fife,female,15-44
2021-07-19,240,558,186,68,Fife,female,45-64
2021-07-19,226,1462,145,84,Fife,female,65-74
2021-07-19,498,1204,166,40,Fife,female,75-84
2021-07-19,200,1114,204,65,Fife,female,85+
2021-07-19,377,1224,243,80,Fife,male,0
2021-07-19,190,1290,190,91,Fife,male,1-14
2021-07-19,318,907,183,60,Fife,male,15-44
2021-07-19,205,963,218,73,Fife,male,45-64
2021-07-19,300,1082,328,62,Fife,male,65-74
2021-07-19,252,1057,215,87,Fife,male,75-84
2021-07-19,380,1300,260,77,Fife,male,85+
2021-07-19,419,714,246,46,Forth Valley,female,0
2021-07-19,186,1279,284,64,Forth Valley,female,1-14
2021-07-19,396,628,181,58,Forth Valley,female,15-44
2021-07-19,395,1709,171,55,Forth Valley,female,45-64
2021-07-19,418,1157,282,60,Forth Valley,female,65-74
2021-07-19,224,1166,307,62,Forth Valley,female,75-84
2021-07-19,125,1037,181,56,Forth Valley,female,85+
2021-07-19,144,1241,261,96,Forth Valley,male,0
2021-07-19,272,1002,212,84,Forth Valley,male,1-14
2021-07-19,222,979,319,54,Forth Valley,male,15-44
2021-07-19,296,843,271,58,Forth Valley,male,45-64
2021-07-19,400,835,229,71,Forth Valley,male,65-74
2021-07-19,173,1721,182,74,Forth Valley,male,75-84
2021-07-19,510,869,163,68,Forth Valley,male,85+
2021-07-19,54,986,266,61,Grampian,female,0
2021-07-19,362,763,278,59,Grampian,female,1-14
2021-07-19,237,990,219,68,Grampian,female,15-44
2021-07-19,287,1405,187,51,Grampian,female,45-64
2021-07-19,350,1545,260,70,Grampian,female,65-74
2021-07-19,410,1025,229,92,Grampian,female,75-84
2021-07-19,303,1032,201,61,Grampian,female,85+
2021-07-19,309,669,303,97,Grampian,male,0
2021-07-19,126,910,180,67,Grampian,male,1-14
2021-07-19,236,1163,259,72,Grampian,male,15-44
2021-07-19,417,1004,229,99,Grampian,male,45-64
2021-07-19,358,1146,264,60,Grampian,male,65-74
2021-07-19,107,1262,284,100,Grampian,male,75-84
2021-07-19,334,1118,224,62,Grampian,male,85+
2021-07-19,411,970,227,62,Greater Glasgow and Clyde,female,0
2021-07-19,386,973,181,69,Greater Glasgow and Clyde,female,1-14
2021-07-19,243,1339,192,63,Greater Glasgow and Clyde,female,15-44
2021-07-19,410,927,288,53,Greater Glasgow and Clyde,female,45-64
2021-07-19,453,828,283,56,Greater Glasgow and Clyde,female,65-74
2021-07-19,341,1418,256,80,Greater Glasgow and Clyde,female,75-84
2021-07-19,294,1100,213,82,Greater Glasgow and Clyde,female,85+
2021-07-19,248,857,213,63,Greater Glasgow and Clyde,male,0
2021-07-19,279,1013,198,74,Greater Glasgow and Clyde,male,1-14
2021-07-19,256,1263,348,76,Greater Glasgow and Clyde,male,15-44
2021-07-19,347,1321,208,101,Greater Glasgow and Clyde,male,45-64
2021-07-19,146,922,229,76,Greater Glasgow and Clyde,male,65-74
2021-07-19,388,1822,236,87,Greater Glasgow and Clyde,male,75-84
2021-07-19,237,1444,200,96,Greater Glasgow and Clyde,male,85+
2021-07-19,148,1062,330,64,Highland,female,0
2021-07-19,327,1522,151,101,Highland,female,1-14
2021-07-19,286,1039,322,50,Highland,female,15-44
2021-07-19,224,1005,307,83,Highland,female,45-64
2021-07-19,380,1454,225,66,Highland,female,65-74
2021-07-19,197,1455,198,80,Highland,female,75-84
2021-07-19,323,1115,317,95,Highland,female,85+
2021-07-19,256,1096,219,80,Highland,male,0
2021-07-19,217,760,235,65,Highland,male,1-14
2021-07-19,305,1102,139,73,Highland,male,15-44
2021-07-19,297,1623,204,79,Highland,male,45-64
2021-07-19,260,668,291,73,Highland,male,65-74
2021-07-19,388,1283,276,48,Highland,male,75-84
2021-07-19,327,698,195,65,Highland,male,85+
2021-07-19,158,1051,147,102,Lanarkshire,female,0
2021-07-19,93,1052,267,83,Lanarkshire,female,1-14
2021-07-19,251,1148,163,61,Lanarkshire,female,15-44
2021-07-19,347,1033,154,63,Lanarkshire,female,45-64
2021-07-19,302,1057,222,73,Lanarkshire,female,65-74
2021-07-19,313,1617,305,83,Lanarkshire,female,75-84
2021-07-19,429,1110,272,85,Lanarkshire,female,85+
2021-07-19,183,839,312,89,Lanarkshire,male,0
2021-07-19,5,1253,278,51,Lanarkshire,male,1-14
2021-07-19,426,602,256,91,Lanarkshire,male,15-44
2021-07-19,188,1891,208,50,Lanarkshire,male,45-64
2021-07-19,53,1943,268,100,Lanarkshire,male,65-74
2021-07-19,373,1086,208,50,Lanarkshire,male,75-84
2021-07-19,378,1055,209,89,Lanarkshire,male,85+
2021-07-19,347,1057,283,68,Lothian,female,0
2021-07-19,177,808,220,60,Lothian,female,1-14
2021-07-19,78,1536,237,55,Lothian,female,15-44
2021-07-19,373,984,262,72,Lothian,female,45-64
2021-07-19,478,1227,169,77,Lothian,female,65-74
2021-07-19,411,916,213,47,Lothian,female,75-84
2021-07-19,385,821,218,65,Lothian,female,85+
2021-07-19,309,1185,154,86,Lothian,male,0
2021-07-19,438,1036,250,60,Lothian,male,1-14
2021-07-19,378,1521,218,98,Lothian,male,15-44
2021-07-19,177,1924,230,82,Lothian,male,45-64
2021-07-19,535,581,136,96,Lothian,male,65-74
2021-07-19,273,924,273,104,Lothian,male,75-84
2021-07-19,342,928,227,55,Lothian,male,85+
2021-07-19,269,1229,241,67,Orkney,female,0
2021-07-19,312,820,215,42,Orkney,female,1-14
2021-07-19,246,761,205,64,Orkney,female,15-44
2021-07-19,199,1269,208,76,Orkney,female,45-64
2021-07-19,298,969,287,64,Orkney,female,65-74
2021-07-19,431,1961,205,73,Orkney,female,75-84
2021-07-19,382,839,248,51,Orkney,female,85+
2021-07-19,209,650,170,92,Orkney,male,0
2021-07-19,253,1319,195,60,Orkney,male,1-14
2021-07-19,233,1154,168,44,Orkney,male,15-44
2021-07-19,228,788,241,76,Orkney,male,45-64
2021-07-19,192,616,302,57,Orkney,male,65-74
2021-07-19,295,1454,195,79,Orkney,male,75-84
2021-07-19,207,1050,155,95,Orkney,male,85+
2021-07-19,109,868,201,77,Shetland,female,0
2021-07-19,268,995,227,46,Shetland,female,1-14
2021-07-19,558,744,332,53,Shetland,female,15-44
2021-07-19,286,1381,204,77,Shetland,female,45-64
2021-07-19,312,1046,268,53,Shetland,female,65-74
2021-07-19,128,1393,263,65,Shetland,female,75-84
2021-07-19,434,1296,275,59,Shetland,female,85+
2021-07-19,456,1071,206,92,Shetland,male,0
2021-07-19,317,834,308,46,Shetland,male,1-14
2021-07-19,164,1377,232,48,Shetland,male,15-44
2021-07-19,479,1334,247,53,Shetland,male,45-64
2021-07-19,251,983,232,62,Shetland,male,65-74
2021-07-19,273,922,159,83,Shetland,male,75-84
2021-07-19,196,898,221,64,Shetland,male,85+
2021-07-19,187,1351,254,63,Tayside,female,0
2021-07-19,280,1092,204,73,Tayside,female,1-14
2021-07-19,135,1046,134,80,Tayside,female,15-44
2021-07-19,209,1539,288,66,Tayside,female,45-64
2021-07-19,344,1170,237,51,Tayside,female,65-74
2021-07-19,333,1041,233,61,Tayside,female,75-84
2021-07-19,273,1547,285,85,Tayside,female,85+
2021-07-19,215,646,328,59,Tayside,male,0
2021-07-19,307,638,186,93,Tayside,male,1-14
2021-07-19,452,1018,339,89,Tayside,male,15-44
2021-07-19,312,1170,196,58,Tayside,male,45-64
2021-07-19,248,1250,256,62,Tayside,male,65-74
2021-07-19,355,1055,257,87,Tayside,male,75-84
2021-07-19,261,1463,176,84,Tayside,male,85+
2021-07-19,106,827,271,63,Western Isles,female,0
2021-07-19,314,706,279,100,Western Isles,female,1-14
2021-07-19,411,1117,275,46,Western Isles,female,15-44
2021-07-19,175,1080,308,77,Western Isles,female,45-64
2021-07-19,112,1469,243,95,Western Isles,female,65-74
2021-07-19,242,1049,175,76,Western Isles,female,75-84
2021-07-19,395,1054,301,53,Western Isles,female,85+
2021-07-19,221,1050,250,58,Western Isles,male,0
2021-07-19,320,1424,298,67,Western Isles,male,1-14
2021-07-19,340,706,313,52,Western Isles,male,15-44
2021-07-19,107,981,227,60,Western Isles,male,45-64
2021-07-19,463,1312,165,80,Western Isles,male,65-74
2021-07-19,237,1588,251,64,Western Isles,male,75-84
2021-07-19,210,1168,342,70,Western Isles,male,85+
2021-07-20,312,1798,251,93,Ayrshire and Arran,female,0
2021-07-20,223,1465,235,54,Ayrshire and Arran,female,1-14
2021-07-20,407,1436,187,88,Ayrshire and Arran,female,15-44
2021-07-20,467,1132,218,67,Ayrshire and Arran,female,45-64
2021-07-20,156,819,261,39,Ayrshire and Arran,female,65-74
2021-07-20,456,1178,224,96,Ayrshire and Arran,female,75-84
2021-07-20,143,675,184,35,Ayrshire and Arran,female,85+
2021-07-20,233,854,267,89,Ayrshire and Arran,male,0
2021-07-20,308,1969,270,82,Ayrshire and Arran,male,1-14
2021-07-20,467,1004,307,57,Ayrshire and Arran,male,15-44
2021-07-20,117,1703,185,79,Ayrshire and Arran,male,45-64
2021-07-20,256,1185,275,80,Ayrshire and Arran,male,65-74
2021-07-20,313,1151,283,65,Ayrshire and Arran,male,75-84
2021-07-20,269,1392,217,78,Ayrshire and Arran,male,85+
2021-07-20,516,2015,170,98,Borders,female,0
2021-07-20,230,1528,126,101,Borders,female,1-14
2021-07-20,300,1381,182,77,Borders,female,15-44
2021-07-20,237,956,209,86,Borders,female,45-64
2021-07-20,188,919,171,80,Borders,female,65-74
2021-07-20,390,1510,224,61,Borders,female,75-84
2021-07-20,247,1292,216,91,Borders,female,85+
2021-07-20,177,921,197,103,Borders,male,0
2021-07-20,325,1020,240,65,Borders,male,1-14
2021-07-20,451,1369,337,48,Borders,male,15-44
2021-07-20,254,1011,329,73,Borders,male,45-64
2021-07-20,376,1109,284,73,Borders,male,65-74
2021-07-20,135,1370,266,68,Borders,male,75-84
2021-07-20,400,1367,251,80,Borders,male,85+
2021-07-20,427,935,200,56,Dumfries and Galloway,female,0
2021-07-20,384,1092,237,64,Dumfries and Galloway,female,1-14
2021-07-20,331,1140,195,91,Dumfries and Galloway,female,15-44
2021-07-20,468,1780,250,77,Dumfries and Galloway,female,45-64
2021-07-20,409,1596,198,94,Dumfries and Galloway,female,65-74
2021-07-20,269,980,209,74,Dumfries and Galloway,female,75-84
2021-07-20,270,1156,314,74,Dumfries and Galloway,female,85+
2021-07-20,128,1479,224,79,Dumfries and Galloway,male,0
2021-07-20,309,745,273,74,Dumfries and Galloway,male,1-14
2021-07-20,411,2008,213,54,Dumfries and Galloway,male,15-44
2021-07-20,466,1296,301,80,Dumfries and Galloway,male,45-64
2021-07-20,127,1095,338,70,Dumfries and Galloway,male,65-74
2021-07-20,555,551,313,66,Dumfries and Galloway,male,75-84
2021-07-20,270,1665,159,79,Dumfries and Galloway,male,85+
2021-07-20,249,1426,222,80,Fife,female,0
2021-07-20,302,1212,217,58,Fife,female,1-14
2021-07-20,170,960,209,71,Fife,female,15-44
2021-07-20,248,604,198,72,Fife,female,45-64
2021-07-20,266,1555,156,89,Fife,female,65-74
2021-07-20,327,1324,176,46,Fife,female,75-84
2021-07-20,221,1214,217,68,Fife,female,85+
2021-07-20,348,1346,258,85,Fife,male,0
2021-07-20,292,1396,202,93,Fife,male,1-14
2021-07-20,379,1013,189,61,Fife,male,15-44
2021-07-20,537,1080,227,78,Fife,male,45-64
2021-07-20,275,1178,338,65,Fife,male,65-74
2021-07-20,333,1130,226,90,Fife,male,75-84
2021-07-20,148,1343,266,78,Fife,male,85+
2021-07-20,301,790,257,51,Forth Valley,female,0
2021-07-20,347,1372,294,70,Forth Valley,female,1-14
2021-07-20,469,689,188,65,Forth Valley,female,15-44
2021-07-20,299,1732,183,59,Forth Valley,female,45-64
2021-07-20,374,1240,291,63,Forth Valley,female,65-74
2021-07-20,283,1217,313,67,Forth Valley,female,75-84
2021-07-20,223,1170,197,59,Forth Valley,female,85+
2021-07-20,236,1329,272,100,Forth Valley,male,0
2021-07-20,416,1117,217,90,Forth Valley,male,1-14
2021-07-20,253,1081,332,57,Forth Valley,male,15-44
2021-07-20,304,912,284,60,Forth Valley,male,45-64
2021-07-20,355,923,235,75,Forth Valley,male,65-74
2021-07-20,37,1803,203,76,Forth Valley,male,75-84
2021-07-20,407,896,165,75,Forth Valley,male,85+
2021-07-20,64,1067,281,66,Grampian,female,0
2021-07-20,317,818,293,63,Grampian,female,1-14
2021-07-20,51,1068,238,72,Grampian,female,15-44
2021-07-20,230,1467,205,56,Grampian,female,45-64
2021-07-20,229,1638,280,74,Grampian,female,65-74
2021-07-20,483,1131,240,93,Grampian,female,75-84
2021-07-20,94,1087,213,67,Grampian,female,85+
2021-07-20,316,762,312,97,Grampian,male,0
2021-07-20,346,994,196,71,Grampian,male,1-14
2021-07-20,399,1276,274,75,Grampian,male,15-44
2021-07-20,367,1053,241,101,Grampian,male,45-64
2021-07-20,239,1251,276,66,Grampian,male,65-74
2021-07-20,362,1308,302,98,Grampian,male,75-84
2021-07-20,18,1226,237,66,Grampian,male,85+
2021-07-20,546,1056,230,68,Greater Glasgow and Clyde,female,0
2021-07-20,153,1070,189,74,Greater Glasgow and Clyde,female,1-14
2021-07-20,330,1393,204,66,Greater Glasgow and Clyde,female,15-44
2021-07-20,303,990,298,55,Greater Glasgow and Clyde,female,45-64
2021-07-20,307,918,297,58,Greater Glasgow and Clyde,female,65-74
2021-07-20,342,1496,277,85,Greater Glasgow and Clyde,female,75-84
2021-07-20,328,1161,217,87,Greater Glasgow and Clyde,female,85+
2021-07-20,188,964,235,68,Greater Glasgow and Clyde,male,0
2021-07-20,247,1093,209,76,Greater Glasgow and Clyde,male,1-14
2021-07-20,285,1393,350,79,Greater Glasgow and Clyde,male,15-44
2021-07-20,423,1369,214,102,Greater Glasgow and Clyde,male,45-64
2021-07-20,192,996,245,81,Greater Glasgow and Clyde,male,65-74
2021-07-20,102,1883,250,91,Greater Glasgow and Clyde,male,75-84
2021-07-20,472,1525,213,98,Greater Glasgow and Clyde,male,85+
2021-07-20,229,1157,338,69,Highland,female,0
2021-07-20,140,1572,160,100,Highland,female,1-14
2021-07-20,399,1167,318,53,Highland,female,15-44
2021-07-20,432,1082,316,86,Highland,female,45-64
2021-07-20,201,1552,239,71,Highland,female,65-74
2021-07-20,245,1559,205,84,Highland,female,75-84
2021-07-20,215,1215,320,97,Highland,female,85+
2021-07-20,42,1152,235,83,Highland,male,0
2021-07-20,260,786,245,72,Highland,male,1-14
2021-07-20,482,1208,157,78,Highland,male,15-44
2021-07-20,292,1710,228,82,Highland,male,45-64
2021-07-20,297,770,299,74,Highland,male,65-74
2021-07-20,204,1352,283,52,Highland,male,75-84
2021-07-20,201,803,209,69,Highland,male,85+
2021-07-20,360,1206,142,101,Lanarkshire,female,0
2021-07-20,391,1168,280,86,Lanarkshire,female,1-14
2021-07-20,132,1218,175,66,Lanarkshire,female,15-44
2021-07-20,91,1106,174,67,Lanarkshire,female,45-64
2021-07-20,242,1118,232,73,Lanarkshire,female,65-74
2021-07-20,273,1694,312,87,Lanarkshire,female,75-84
2021-07-20,136,1125,284,89,Lanarkshire,female,85+
2021-07-20,306,889,318,91,Lanarkshire,male,0
2021-07-20,112,1353,290,58,Lanarkshire,male,1-14
2021-07-20,314,656,261,94,Lanarkshire,male,15-44
2021-07-20,321,1948,231,54,Lanarkshire,male,45-64
2021-07-20,232,1982,281,102,Lanarkshire,male,65-74
2021-07-20,210,1149,214,56,Lanarkshire,male,75-84
2021-07-20,494,1122,229,91,Lanarkshire,male,85+
2021-07-20,261,1144,296,74,Lothian,female,0
2021-07-20,300,874,230,62,Lothian,female,1-14
2021-07-20,195,1635,248,59,Lothian,female,15-44
2021-07-20,588,1072,273,75,Lothian,female,45-64
2021-07-20,226,1315,182,84,Lothian,female,65-74
2021-07-20,204,954,219,50,Lothian,female,75-84
2021-07-20,269,850,237,69,Lothian,female,85+
